story,url,title,descr 
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7113845.shtml,Лионель Месси: «Прошу не прекращать поиски пропавшего над Ла-Маншем Эмилиано Салы»,За 28-летнего футболиста вступился главный аргентинец планеты.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7113300.shtml,Goal: Лионель Месси вернется в сборную к товарищескому матчу с Венесуэлой в марте,Раны после ЧМ-2018 затянулись.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7112282.shtml,Mundo Deportivo: отступные в контракте Френки де Йонга с «Барселоной» составят 400 млн евро,Разве «ПСЖ» можно отпугнуть такой суммой?
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7110197.shtml,«Барселона» объявила о трансфере Френки де Йонга,В Каталонию пожалует наследник Йохана Кройфа.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7108940.shtml,«Барселона» охотится на готовых звезд и пенсионеров. В Каталонии забыли про принципы Кройфа,Клуб держится только на Месси.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7108100.shtml,AS: «ПСЖ» рассматривает форварда «Атлетико» Антуана Гризманна на место Килиана Мбаппе или Неймара,На крайний случай позовут Бензема.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7107179.shtml,"«Барса» подписала рэпера. Боатенг будет ставить в раздевалке треки и танцевать, как Майкл Джексон",Кевин-Принс не представляет жизнь без творчества.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7106267.shtml,«Барселона» арендовала у «Сассуоло» Кевин-Принса Боатенга,Неожиданный трансфер каталонцев.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7106010.shtml,AS: Криштиану Роналду уговаривает Марсело перейти из «Реала» в «Ювентус»,Сейчас это уже не выглядит так невероятно.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7105850.shtml,Onda Cero: тренер «Реала» Сантьяго Солари посадит Марсело в запас из-за 7 килограммов лишнего веса,Бразилец пошел по стопам своего знаменитого соотечественника – Адриано.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7105340.shtml,Луис Суарес ударил вратаря по лицу и забил. Арбитр обратился к VAR и все равно засчитал гол,В Примере небольшой скандал.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/la-liga/2018-2019/live_mtc1056476.shtml,Онлайн Барселона - Леганес - Чемпионат Испании - 20 января 2019,Встреча Чемпионат Испании между Барселона - Леганес в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7104790.shtml,"Экс-тренер «Реала» Шустер: «Я упомянул Лёва при разговоре с Пересом, тот странно на меня посмотрел»","Возможно, скоро в Мадриде появится новый коуч с немецкими корнями."
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/la-liga/2018-2019/live_mtc1056474.shtml,Онлайн Уэска - Атлетико Мадрид - Чемпионат Испании - 19 января 2019,Встреча Чемпионат Испании между Уэска - Атлетико Мадрид в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7102243.shtml,Полузащитник «Реала» Каземиро подстрелил «Севилью» пушкой в девятку,"Мадридцы страдали, но все же победили."
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/la-liga/2018-2019/live_mtc1056485.shtml,Онлайн Реал Мадрид - Севилья - Чемпионат Испании - 19 января 2019,Встреча Чемпионат Испании между Реал Мадрид - Севилья в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7099271.shtml,"Серхи Роберто подарил майку фанату, и тот расплакался на плечах своей девушки",Добрый поступок.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7092797.shtml,«Реал» нагло вычищает Роналду из своей истории. Клуб отписался от него в соцсетях и не постит фото,Очень странное поведение.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7095215.shtml,"Рафаэль ван дер Варт: «Иско – лучший игрок в мире. Безумие, что он сидит в запасе»",Сантьяго Солари считает иначе.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7094328.shtml,Лавочник «Реала» Кейлор Навас третий раз подряд стал вратарем года КОНКАКАФ,И такое бывает.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7090592.shtml,AS: босс «Реала» Перес недоволен VAR и может покинуть совет директоров Федерации футбола Испании,Его претензии предельно конкретны и касаются одного клуба.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7089686.shtml,"Лопетеги провалился, потому что ему не везло. При Сантьяго Солари «Реал» превратился в середняка",Аргентинец сделал команду еще слабее.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7090133.shtml,Мадридский «Реал» и «Барселона» сыграют в Примере 2 марта в 22:45 мск,Считай дни до Класико.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7089994.shtml,"Жорди Альба: «Хочу остаться в «Барселоне», но клуб должен решить, продлевать ли мой контракт»",Его дом – «Камп Ноу».
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7089423.shtml,"Марк Бартра: «Сказал Винисиусу не симулировать, а он трижды припомнил мою мать»",Бразилец пока не научился королевским манерам.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7088150.shtml,Сантьяго Солари заигрался в войну с Иско Аларконом – теперь «Реал» играет в 3 защитника с «Бетисом»,Странная тактическая идея Сантьяго.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7088032.shtml,Карим Бензема из «Реала» сломал мизинец в столкновении с Марком Бартрой и ужаснул Луку Модрича,Эту ссылку лучше не открывать во время еды.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/la-liga/2018-2019/live_mtc1056310.shtml,Онлайн Реал Бетис - Реал Мадрид - Чемпионат Испании - 13 января 2019,Встреча Чемпионат Испании между Реал Бетис - Реал Мадрид в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7088027.shtml,"Уильямс из «Атлетика» умчался от защитников, но притормозил, чтобы исполнить идеальный страйк",Без шансов для вратаря.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7087982.shtml,"Дежурный гол Лео Месси «Эйбар» еще мог переварить, но двушка от Луиса Суареса загасила гостей",Уверенно и на классе.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/la-liga/2018-2019/live_mtc1056311.shtml,Онлайн Барселона - Эйбар - Чемпионат Испании - 13 января 2019,Встреча Чемпионат Испании между Барселона - Эйбар в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7087909.shtml,"Рамон Кальдерон: «Зидан хотел продать Бэйла и сохранить Роналду. Его не послушали, и он ушел»",Сезон у «Реала» мог пойти по-другому.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7087172.shtml,Гол нападающего «Жироны» Кристиана Стуани через себя взбодрит сильнее глинтвейна на морозце,Разбавил испанскую ничейку.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/la-liga/2018-2019/live_mtc1056312.shtml,Онлайн Атлетико Мадрид - Леванте - Чемпионат Испании - 13 января 2019,Встреча Чемпионат Испании между Атлетико Мадрид - Леванте в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7086764.shtml,"Полузащитник «Кастильи» Хайме Сеоане: «Я в мадридском «Реале», но считаю, что Месси – лучший»",Ходит по невероятно тонкому льду.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7086535.shtml,Голкипер «Жироны» Буну убрал защитника «Алавеса» идеальным финтом Зидана,Зинедин точно позовет его в новый клуб.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7084790.shtml,"Пике уничтожил Кубок Дэвиса, купил футбольный клуб и снимает кино. Жерар уже круче Бекхэма",Защитник «Барселоны» прокачался в Гарварде и штампует бизнес-проекты.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7084783.shtml,«Севилья» объявила о переходе Мунира Эль-Хаддади из «Барселоны»,Кто-то усилился или кто-то разгрузился?
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7084073.shtml,"Тер Штеген, Месси и Роналду вошли в символическую сборную УЕФА по версии фанатов",А как же Алиссон и Де Хеа?
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7082888.shtml,Звезды НБА выбрали лучших футболистов 2018 года. Месси не попал ни в одну символическую сборную,Зато Роналду есть в каждой.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7082607.shtml,«В прошлый раз я проделал хорошую работу». Жозе Моуринью намекнул на возвращение в «Реал»,Ждете португальца на «Сантьяго Бернабеу»?
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7082157.shtml,"Evening Standard: «Барселона» продаст Филиппе Коутиньо, чтобы накопить на возвращение Неймара",Новая трансферная сага.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7081436.shtml,Ошибки Переса уже опускали «Реал» на дно. Возвращать Моуринью нельзя,Испанский бизнесмен – плохой футбольный стратег.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7081414.shtml,"Иско так огорчен положением в «Реале», что поставил отчаянный лайк посту с критикой Солари","Правда, едва ли не сразу убрал его."
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7081230.shtml,Сын Симеоне запустил первый футбольный челлендж в 2019-м и бросил вызов Гризманну,Они вернулись.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7081011.shtml,"Новичок «Реала» признался в любви к клубу на презентации, хотя в детстве обожал «Барсу»","Не стоит уточнять, в чем кроется фейл."
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7080932.shtml,Летом «Реал» продаст Модрича. Это лучшее бизнес-решение,"Хорват не такой безгрешный, как про него говорили весь последний месяц."
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7080779.shtml,"Cope: Сантьяго Солари доработает сезон в «Реале», трансферов зимой не будет","Жозе, перестань уже названивать."
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7079924.shtml,Суд продаст с аукциона 4 дома полузащитника «Барселоны» Артуро Видаля из-за долга в 19 тысяч евро,Суровый вердикт за крошечный долг.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7079650.shtml,«Барселона» объявила о переходе защитника «Тулузы» Жан-Клера Тодибо,"Каталонцы точно возьмут парня летом, а если повезет, уже зимой."
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7079627.shtml,Дама не снимает джерси Месси и сделала тату с его именем. Еще у нее лучшая попа Бразилии,Эти фото напрягут Антонеллу Рокуццо.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7078955.shtml,Обладательница лучшей попы Бразилии набила имя игрока «Барселоны» Лионеля Месси над ягодицей,На что только не пойдешь ради внимания Лео.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7078330.shtml,Гарет Бэйл умчал на автомобиле с «Сантьяго Бернабеу» за 15 минут до конца проигранного матча «Реала»,Валлиец не смог смотреть на мучения партнеров.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7078283.shtml,Лионеля Месси станет акционером клуба Жерара Пике из пятого испанского дивизиона,Партнеры не только на поле.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7078205.shtml,"«Думаю, «Реал» завоюет место в Лиге Европы». Гари Линекер подколол рассыпающихся мадридцев",Вот же тролль.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7077825.shtml,Tuttosport: Иско летом перейдет из мадридского «Реала» в «Ювентус»,Ругаешься с тренером – просись к Роналду.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7077395.shtml,"Пряники от Месси и Суареса, в ответ на которые «Хетафе» угостил «Барселону» лишь голом Маты","Да, у «Хетафе» есть свой Мата."
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/la-liga/2018-2019/live_mtc1056297.shtml,Онлайн Хетафе - Барселона - Чемпионат Испании - 6 января 2019,Встреча Чемпионат Испании между Хетафе - Барселона в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7077365.shtml,Полузащитник Браим Диас перешел из «Манчестер Сити» в «Реал»,Вернулся на родину.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7077351.shtml,"Очередной гениальный пас Лионеля Месси, который сразу отправляется в палату мер и весов",Против таких инопланетных существ нет оружия.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7077345.shtml,"Пенальти, удаление и издевательский гол Пардо: все неприятности «Реала» в матче с «Сосьедадом»",Шестое поражение мадридцев в Примере.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7077274.shtml,"0:2 от бедового середняка «Сосьедада», пятое место и провал без Роналду – «Реал» (Мадрид) не очень",А Криштиану этому «Сосьедаду» в трех матчах 6 отгрузил.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7077240.shtml,"Гризманн не захотел играть рядом с Месси, но подражает ему: вот и штрафной тоже идеально положил",Такое не берется.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/la-liga/2018-2019/live_mtc1056300.shtml,Онлайн Реал Мадрид - Реал Сосьедад - Чемпионат Испании - 6 января 2019,Встреча Чемпионат Испании между Реал Мадрид - Реал Сосьедад в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/la-liga/2018-2019/live_mtc1056298.shtml,Онлайн Севилья - Атлетико Мадрид - Чемпионат Испании - 6 января 2019,Встреча Чемпионат Испании между Севилья - Атлетико Мадрид в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2014-2015/story_sto7074797.shtml,Джанлука Ди Марцио: Диего Годин подпишет 2-летний контракт с «Интером» с опцией продления еще на год,Уругваец обиделся на «индейцев».
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7074611.shtml,Гарет Бэйл дернул мышцу и выбыл из строя на полмесяца,У Сантьяго Солари новая проблема.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7074040.shtml,Sport: «Барселона» подпишет летом 19-летнего защитника «Тулузы» Жан-Клера Тодибо,Работают на перспективу.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7073673.shtml,Игрок женской сборной России Надежда Карпова подписала контракт с «Севильей»,Стопами Кержакова.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/la-liga/2018-2019/live_mtc1056333.shtml,Онлайн Вильярреал - Реал Мадрид - Чемпионат Испании - 3 января 2019,Встреча Чемпионат Испании между Вильярреал - Реал Мадрид в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7073593.shtml,"Касорла вспомнил, что он маг, и обломал «Реалу» первую победу в 2019-м. Банки «Мадрида» тоже ничего",«Галактикос» опять ничего не показали и заслуженно не взяли 3 очка.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7073007.shtml,Антуан Гризманн порвет 2019-й. Он мечтает о «Золотом мяче» и получит его,Француз – лучший из людей.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7072383.shtml,Карьера Наваса в «Реале» закончилась с уходом Зидана. Перес вытравит вратаря из клуба,Флорентино нащупал слабое место Кейлора – игра под давлением.
https://www.eurosport.ru/football/la-liga/,https://www.eurosport.ru/football/liga/2018-2019/story_sto7071696.shtml,"Нападающий «Атлетико» Диего Коста тонко потроллил брата, разбудив его фейерверком в кастрюле",Отличная замена будильнику на айфоне.
https://www.eurosport.ru/football/serie-a/,https://video.eurosport.ru/tennis/atp-acapulco/2019/video_vid1169082.shtml,"Зверев и Феррер устроили зрелищную перестрелку под дождем, прямо как в лучших вестернах",Александр оказался точнее.
https://www.eurosport.ru/football/serie-a/,https://video.eurosport.ru/tennis/atp-acapulco/2019/video_vid1169077.shtml,Кирьос поиздевался над Надалем унизительной подачей и моментально словил хейт трибун,И недовольство Надаля.
https://www.eurosport.ru/football/serie-a/,https://video.eurosport.ru/tennis/atp-acapulco/2019/video_vid1169063.shtml,"Невероятно красивый матч Надаля и Кирьоса, после которого Ник обезумел от счастья и победы",Австралиец прошел легендарного испанца в Акапулько.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7164364.shtml,У Ванды Нары есть потрясная сестра. Она сверкает на подиуме и была помолвлена с Форланом,Заира Нара точно не прячется в тени сестры.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7163137.shtml,"Жена Икарди Ванда Нара: «Я творю революцию в мире мачо, но с Мауро у нас все прекрасно»",Ванда опровергла слухи о разладе.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7162672.shtml,"Вратарь Эмиль Аудеро, сыгравший в «Ювентусе» 1 матч за 4 года, перешел в «Сампдорию» за 20 млн евро",Вот это трансфер. Вот это ценник.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7162656.shtml,Криштиану Роналду откроет в Мадриде центр по пересадке волос – это будет бизнес Джорджины Родригес,А какие подарки для любимой делаете вы?
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7162004.shtml,Арбитр Абиссо отстранен на месяц за спорный пенальти в ворота «Интера» на 101-й минуте,А в матчах миланского клуба этого синьора не будет вовсе.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7160831.shtml,"Перишич жестко одернул Политано, когда тот во время празднования показал фирменный жест Икарди",В «Интере» своя атмосфера.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7160027.shtml,"Квальярелла уже вносил 17-й гол в Серии А, но вратарь «Кальяри» включил магию уровня Копперфильда",Фантастическое спасение.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/live_mtc1058923.shtml,Онлайн Болонья - Ювентус - Чемпионат Италии - 24 февраля 2019,Встреча Чемпионат Италии между Болонья - Ювентус в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7158762.shtml,"Икарди предал друга ради Ванды. Нара рассорила его с клубом, семьей и, похоже, изменила с Брозовичем","История капитана «Интера», после которой ты поверишь в карму."
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7156743.shtml,Макси Лопес: «В последний раз видел детей в декабре – Икарди и Нара не разрешают даже звонить им»,"Разлученный с детьми отец страдает, пока парочка продолжает интриги в «Интере»."
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/standingperson.shtml,Список бомбардиров Чемпионат Италии - Футбол,Все новости и видео о Футбол на Eurosport
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7156493.shtml,Идеальное замыкание Пёнтека – это уже седьмой гол Кшиштофа в пяти стартах за «Милан»,Что творит этот парень!
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7153402.shtml,La Repubblica: «Рома» предложила Маурицио Сарри возглавить команду со следующего сезона,«Саррибол» в Риме приживется лучше?
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7152855.shtml,Экс-девушка Льюиса Хэмилтона появилась на Неделе моды в Милане в джерси «Интера»,"Это больше, чем модный перфоманс."
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7152306.shtml,Сами Хедира перенес операцию на сердце и выбыл на месяц,Футболист страдает от предсердной аритмии.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7152099.shtml,La Gazzetta dello Sport: 19-летний игрок «Ромы» Николо Дзаньоло отказал Мино Райоле,Реально решил остаться в Риме?
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7151080.shtml,"Нара пригрозила «Интеру», что Икарди не будет играть за клуб, если ему не вернут повязку капитана","Будет предан «нерадзурри», но только на своих условиях."
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7150704.shtml,Ванда Нара сожгла фото с Мауро Икарди в камине и породила слухи о разводе,Аргентинец переживает очень непростой период.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7150224.shtml,Жена Икарди Ванда Нара: «Для Мауро отобрать капитанскую повязку – как лишить его ноги»,Пафосные слова от агента аргентинца.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7148986.shtml,Доменико Кришито смачно приложился из-за штрафной и принес победу «Дженоа» на 93-й минуте,Питерская школа.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7148691.shtml,"Игроки СПАЛ отпраздновали гол, но судья с помощью VAR отменил его и поставил пенальти в их ворота",Как там с духом футбола?
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7147771.shtml,"Форвард «Интера» Мауро Икарди из-за Ванды поругался с сестрой, которая считает Нару алчной",Супруга-агент важнее родственницы.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7145844.shtml,Криштиану Роналду забил и ассистировал в третьем матче подряд. Это случилось второй раз за карьеру,Киборг.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/live_mtc1058855.shtml,Онлайн Ювентус - Фрозиноне - Чемпионат Италии - 15 февраля 2019,Встреча Чемпионат Италии между Ювентус - Фрозиноне в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7145428.shtml,"«Юве» казнил «Фрозиноне» голами Дибалы, Бонуччи и Криша. Тут можно посмотреть их все",Машина Аллегри едет прямиком к чемпионству.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7145135.shtml,«Что ты делаешь со своим ртом?» Николо Дзаньоло упрекнул мать за «утиные» селфи в инстаграме,"Так сразу и не поверишь, что Франческе Косте уже 41."
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7144455.shtml,«Лучше молчать и казаться глупым». Икарди отреагировал на лишение капитанства цитатой Твена,Война между футболистом и его клубом продолжается.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7142848.shtml,Президент «Наполи» подтвердил уход Марека Гамшика,Главная легенда «адзурри» после Диего Марадоны уходит.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7142052.shtml,Ди Марцио: «Интер» не взял Мауро Икарди на матч ЛЕ и отнял повязку из-за поведения в раздевалке,Трансфер в алма-атинский «Кайрат» все ближе.
https://www.eurosport.ru/football/serie-a/,https://www.eurosport.ru/football/serie-a/2018-2019/story_sto7141697.shtml,«Интер» лишил Мауро Икарди повязки и назначил капитаном Самира Хандановича,"Кажется, Мауро окончательно разругался с нынешним работодателем."
https://www.eurosport.ru/football/bundesliga/,https://video.eurosport.ru/tennis/atp-acapulco/2019/video_vid1169082.shtml,"Зверев и Феррер устроили зрелищную перестрелку под дождем, прямо как в лучших вестернах",Александр оказался точнее.
https://www.eurosport.ru/football/bundesliga/,https://video.eurosport.ru/tennis/atp-acapulco/2019/video_vid1169077.shtml,Кирьос поиздевался над Надалем унизительной подачей и моментально словил хейт трибун,И недовольство Надаля.
https://www.eurosport.ru/football/bundesliga/,https://video.eurosport.ru/tennis/atp-acapulco/2019/video_vid1169063.shtml,"Невероятно красивый матч Надаля и Кирьоса, после которого Ник обезумел от счастья и победы",Австралиец прошел легендарного испанца в Акапулько.
https://www.eurosport.ru/football/bundesliga/,https://www.eurosport.ru/football/bundesliga/2018-2019/story_sto7163407.shtml,"Bild: «Бавария» договорилась о переходе Тимо Вернера либо летом 2019-го, либо бесплатно в 2020-м",Мюнхенцы планируют серьезное укрепление.
https://www.eurosport.ru/football/bundesliga/,https://www.eurosport.ru/football/bundesliga/2018-2019/story_sto7162919.shtml,«Боруссия» проведет бесплатный курс похудения для фанатов с ожирением,Достойная инициатива.
https://www.eurosport.ru/football/bundesliga/,https://www.eurosport.ru/football/bundesliga/2018-2019/live_mtc1042197.shtml,Онлайн Боруссия - Байер - Чемпионат Германии - 24 февраля 2019,Встреча Чемпионат Германии между Боруссия Дортмунд - Байер в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/bundesliga/,https://www.eurosport.ru/football/bundesliga/2018-2019/story_sto7158508.shtml,Матеус Перейра подло пробил кулаком между ног игроку «Фортуны» и получил приз: прямую красную,Мерзкий поступок.
https://www.eurosport.ru/football/bundesliga/,https://www.eurosport.ru/football/bundesliga/2018-2019/story_sto7158354.shtml,Игрок «Баварии» Кингсли Коман вышел на замену с «Гертой» и травмировался через 9 минут,Парень уже грозился завершить карьеру.
https://www.eurosport.ru/football/bundesliga/,https://www.eurosport.ru/football/bundesliga/2018-2019/live_mtc1042204.shtml,Онлайн Бавария - Герта - Чемпионат Германии - 23 февраля 2019,Встреча Чемпионат Германии между Бавария Мюнхен - Герта в прямой трансляции на Eurosport.
https://www.eurosport.ru/football/bundesliga/,https://www.eurosport.ru/football/bundesliga/2018-2019/story_sto7151318.shtml,Форвард «Баварии» Роберт Левандовский помешался на тренировках и стал тестостероновым монстром,Когда не пропускал дни рук.
